# tic,pred,gt,tpeak
231828950,0.000001,0.000000,1355.0874159767
197787320,0.011997,0.000000,1379.0573088633
149913598,0.000057,0.000000,1325.9914347012
234523773,1.000000,1.000000,1357.8361599015
150359982,0.006280,0.000000,1365.0508226199
231914259,1.000000,1.000000,1333.0835132342
206502540,0.998370,1.000000,1379.6198161681
237934055,1.000000,1.000000,1344.4482137355
229096614,1.000000,1.000000,1362.2439806081
149347629,0.000079,0.000000,1357.0832460714
79011520,0.000025,0.000000,1338.2701437627
231910796,0.999959,1.000000,1378.9764584144
41112771,0.004337,0.000000,1346.2652858325
126945045,0.995630,1.000000,1345.9702718452
70742059,0.001297,0.000000,1369.0230929156
214772274,0.026300,0.000000,1336.3312368896
32090581,0.002112,0.000000,1362.5191727010
5676537,0.434051,1.000000,1371.4972498684
201753428,0.017322,0.000000,1373.9107860253
150391740,0.000078,0.000000,1338.2646607723
92595555,0.999978,1.000000,1347.0650733588
167417695,0.000347,0.000000,1376.5565581991
140971842,0.000135,0.000000,1343.7353280669
220513299,0.005611,0.000000,1344.7670574370
167344043,0.524399,1.000000,1370.2899720966
38634790,1.000000,1.000000,1360.1772661393
50311775,0.032319,0.000000,1366.3475545373
220539110,0.009816,0.000000,1336.8917935265
139804406,0.000152,0.000000,1342.0476484153
224244458,0.019785,0.000000,1370.7117293918
52019004,0.007960,0.000000,1325.4370968283
99494149,0.000681,0.000000,1328.5528628369
234509975,0.000304,0.000000,1333.2694426807
20892891,0.000966,0.000000,1354.5327729301
140659980,0.030069,0.000000,1361.7853735192
176980970,0.000000,0.000000,1379.6676126838
220539110,0.006812,0.000000,1366.9824581523
207082763,0.009940,0.000000,1351.2940626831
234333175,1.000000,1.000000,1335.4684792945
183596242,0.000464,0.000000,1371.8652710652
55291546,1.000000,1.000000,1328.6834902520
231910539,1.000000,1.000000,1336.5836041738
147302016,0.002564,0.000000,1336.6118064197
115242300,0.006777,0.000000,1355.6169370878
220570408,0.025954,0.000000,1328.3012844797
38585053,0.000000,0.000000,1379.3344172842
149913598,0.002230,0.000000,1339.7984228824
33837062,0.005126,0.000000,1346.8274694749
232073219,0.004874,0.000000,1330.0228504500
117874959,0.000238,0.000000,1365.8294002762
55663720,0.000083,0.000000,1362.9532268731
177036977,0.002687,0.000000,1354.5272687718
206283441,0.000007,0.000000,1377.9691821699
177389302,0.000454,0.000000,1334.9504949699
197933191,0.000025,0.000000,1374.9152865507
238185204,0.999999,1.000000,1374.7524420503
89502706,0.006307,0.000000,1361.0580430854
201898222,0.000035,0.000000,1366.7981633561
206327795,0.072202,0.000000,1342.7236422247
142052608,0.000023,0.000000,1360.6779544187
49619607,0.996540,1.000000,1356.7360661433
206609630,0.000872,0.000000,1377.6568680790
166808151,0.997417,1.000000,1363.8482502120
149603524,0.004113,0.000000,1331.6164725715
89502706,0.999977,1.000000,1375.5261592869
30527625,0.066335,0.000000,1343.4491238937
33714944,0.003689,0.000000,1344.2983135743
228570067,0.001540,0.000000,1372.1639044502
89529498,0.006346,0.000000,1365.9664558013
201292296,0.999963,1.000000,1364.0438830975
176873028,0.004686,0.000000,1373.7774520971
38518773,0.000062,0.000000,1325.4350846437
38680132,0.000002,0.000000,1329.1073211618
150359500,0.052318,0.000000,1366.2424559786
50472380,0.000001,0.000000,1334.2601300774
234284556,0.004128,0.000000,1330.7704863416
89257479,0.952958,1.000000,1331.2221611840
141975926,0.002030,0.000000,1333.5477089595
32052779,0.000000,0.000000,1325.9925941455
140045538,1.000000,1.000000,1325.7629302888
126805047,0.001958,0.000000,1352.9033659604
33949202,0.999503,1.000000,1379.9703769308
92865531,0.000833,0.000000,1331.9123748282
33864387,0.014883,0.000000,1370.1382856735
142052876,0.021883,0.000000,1335.0297407719
219328784,0.006470,0.000000,1339.8030036415
55291546,0.002526,0.000000,1331.9071371211
70763008,0.003340,0.000000,1377.1188736843
155776875,1.000000,1.000000,1357.1383859552
237880881,0.000033,0.000000,1337.9900588295
150359500,0.002636,0.000000,1369.7008148937
201860785,0.000720,0.000000,1379.6164282599
211414575,0.000006,0.000000,1325.9970588215
102071750,0.000706,0.000000,1362.0939607437
33881250,0.011450,0.000000,1345.9426868324
206649739,0.000000,0.000000,1359.5691194377
150359500,0.511709,1.000000,1374.1161415559
234523773,0.000209,0.000000,1331.9095714788
101963752,0.000509,0.000000,1378.7816208513
229070841,0.003263,0.000000,1364.5704062106
61178260,0.000001,0.000000,1340.3595194852
231632372,0.000666,0.000000,1350.0386548712
27955268,0.001104,0.000000,1362.3456114264
53842668,1.000000,1.000000,1330.8318195568
114985772,0.999959,1.000000,1345.5786132012
155896947,0.000004,0.000000,1363.7579270240
229105380,0.000004,0.000000,1379.0591248634
92865531,0.000063,0.000000,1342.0206258104
166972537,0.014878,0.000000,1378.2497719116
149248196,0.084014,0.000000,1372.7224309675
149603524,0.999968,1.000000,1334.3581514125
52382634,0.010623,0.000000,1350.8716700896
211378474,0.013229,0.000000,1340.9165486552
70763008,0.000712,0.000000,1379.3382942002
201233593,0.865322,1.000000,1359.3152071170
197866263,1.000000,1.000000,1357.0318659689
177174910,1.000000,1.000000,1372.5300846104
150188736,0.004508,0.000000,1330.4882306984
220557560,1.000000,1.000000,1372.3795639130
150359500,1.000000,1.000000,1343.7242529338
234295610,0.041087,0.000000,1333.5504072765
219326123,0.018011,0.000000,1329.1112348023
38633243,1.000000,1.000000,1344.8617382792
156002545,0.000150,0.000000,1376.7869709099
32036415,0.000354,0.000000,1360.7456245564
53842668,0.000085,0.000000,1343.0333276553
41898474,0.082118,0.000000,1363.4467815556
231090784,0.998971,1.000000,1374.1729609371
201252826,1.000000,1.000000,1342.1966511401
231831315,0.000048,0.000000,1337.4496342444
31852565,0.000019,0.000000,1357.6248876603
220429097,0.000001,0.000000,1363.1810554338
5656273,0.995572,1.000000,1354.8499876109
9664841,0.006984,0.000000,1362.6234982438
149347629,0.000492,0.000000,1343.5942041898
234509975,1.000000,1.000000,1360.3070995462
141807839,0.017545,0.000000,1370.1374533511
197866266,0.000581,0.000000,1355.3665482879
12421477,0.000920,0.000000,1364.8245596819
139285666,0.044419,0.000000,1366.2586321393
155895287,1.000000,1.000000,1358.3233460746
33880418,0.000001,0.000000,1328.2676772776
206544316,0.000001,0.000000,1375.4555975217
38820496,0.000001,0.000000,1344.7500095776
232083054,0.003512,0.000000,1374.3631806583
141975926,0.295810,0.000000,1360.2084481051
211433156,0.025069,0.000000,1346.8290629379
231857003,0.007035,0.000000,1333.2687932622
115693552,0.000004,0.000000,1358.1904993654
52019004,0.954638,1.000000,1380.4283897363
197829751,0.999874,1.000000,1359.7694973914
229142295,1.000000,1.000000,1355.6361669206
197790801,0.000072,0.000000,1374.9032482737
197806534,0.000000,0.000000,1354.8069515351
66501697,0.000963,0.000000,1355.0899371093
117874959,1.000000,1.000000,1363.5599264834
31852565,0.000037,0.000000,1341.7652000688
471015484,0.208445,0.000000,1377.7083550406
145964181,0.003491,0.000000,1354.5334216816
201795716,0.004228,0.000000,1359.5662048963
229071346,0.024164,0.000000,1371.5605337492
140045537,0.000012,0.000000,1345.7142749331
176980970,0.000000,0.000000,1379.9467765982
8991030,0.005579,0.000000,1380.1778571405
206592394,1.000000,1.000000,1355.0140252146
141334293,1.000000,1.000000,1360.2865383141
149248196,1.000000,1.000000,1327.9236437646
49619607,0.710348,1.000000,1373.7459306672
55744694,0.001267,0.000000,1345.4642424883
38633243,0.000584,0.000000,1361.2564403887
12423835,1.000000,1.000000,1359.5202494076
31798493,0.000000,0.000000,1374.8929530548
47465993,0.008230,0.000000,1370.1428106543
38937499,0.016319,0.000000,1372.1134330658
115190256,1.000000,1.000000,1347.3300585806
150359500,0.112489,0.000000,1350.9395703024
201795667,0.007060,0.000000,1362.9023537485
201252826,0.005395,0.000000,1375.5714447988
229060052,0.009354,0.000000,1340.3595654353
220557560,1.000000,1.000000,1378.3420484211
31633878,0.998911,1.000000,1326.0250671026
234305155,0.031945,0.000000,1330.4907068413
471012589,0.032721,1.000000,1328.1174792655
41463262,0.000003,0.000000,1377.6734290435
220557792,0.006667,0.000000,1333.2680837630
167247077,0.055382,0.000000,1380.6496187843
25132694,0.010414,0.000000,1365.9620765095
55291546,0.011421,0.000000,1336.3266108899
38633462,0.111954,0.000000,1332.1976525332
147421845,0.001597,0.000000,1333.8298562321
231277216,0.003341,0.000000,1360.6799954452
161175802,0.000007,0.000000,1329.4084457228
38681518,0.000115,0.000000,1330.7672777210
142052876,0.649261,1.000000,1361.0223679724
179315999,0.000001,0.000000,1374.6142052477
234333175,0.999984,1.000000,1327.2850728950
147250411,0.000001,0.000000,1326.5550797031
232073492,0.000028,0.000000,1358.4132284163
31852565,0.000021,0.000000,1340.9124208265
152875048,0.000007,0.000000,1351.2218188504
224272527,0.002556,0.000000,1371.8379431194
9210746,0.004697,0.000000,1375.5859910786
50472380,0.961805,1.000000,1377.5596798192
92254720,0.001786,0.000000,1333.5527987372
177165867,0.044282,0.000000,1369.2952136385
167305187,0.000000,0.000000,1357.3426681160
231267979,0.999479,1.000000,1340.5196885395
220407530,0.000006,0.000000,1378.0786383863
201795667,0.010054,0.000000,1364.5370888061
115190256,0.000124,0.000000,1339.8038364223
49687321,0.999999,1.000000,1362.1208476748
32068500,0.000050,0.000000,1337.4482971710
38462407,0.004390,0.000000,1325.7131083915
149838027,0.000137,0.000000,1356.7968028640
32090581,0.000007,0.000000,1364.5108350530
117517652,0.010481,0.000000,1341.7685484085
229071346,0.012053,0.000000,1365.1258501418
89257479,0.000687,0.000000,1336.6109994972
167814740,0.000000,0.000000,1365.6810383116
167207566,0.000034,0.000000,1347.1095447870
219325965,0.017522,0.000000,1329.1112604761
201799091,0.009245,0.000000,1355.6981300388
234506911,1.000000,1.000000,1327.9345930335
79301672,0.001374,0.000000,1349.7613594615
33878971,0.000135,0.000000,1330.4898413842
142087340,0.023479,0.000000,1336.6059277071
220523369,0.004979,0.000000,1341.3683050498
69925469,0.000000,0.000000,1359.8472996283
142087340,0.005797,0.000000,1328.6004653207
38681518,0.000000,0.000000,1352.8549756064
80055369,0.000000,0.000000,1342.3415801345
183596242,0.000002,0.000000,1378.7819911875
55525518,0.000463,0.000000,1359.2852077909
80427866,0.005524,0.000000,1358.6512216666
41789657,0.011992,0.000000,1374.3401734920
219998026,0.973291,1.000000,1378.9222953426
40183989,0.006571,0.000000,1372.9490327256
61178260,0.000113,0.000000,1335.4955489084
12393800,0.185331,0.000000,1368.7453210919
150299548,0.018643,0.000000,1362.8967295250
471012589,0.003471,0.000000,1350.0395090359
79491341,0.000632,0.000000,1332.5074318123
52019004,0.009195,1.000000,1353.1663458229
237880881,0.000001,0.000000,1344.9651387541
229807000,0.024353,0.000000,1336.3281520347
231632372,0.000029,0.000000,1342.7708138880
139841210,0.004587,0.000000,1343.1754929999
234529160,1.000000,1.000000,1380.4191076127
183596242,0.001787,0.000000,1377.4069852269
183306102,0.000052,0.000000,1334.6688663956
25132999,1.000000,1.000000,1363.3523538080
149248196,0.013056,0.000000,1326.5514123942
115151897,0.011368,0.000000,1342.8982135308
149913598,1.000000,1.000000,1329.9803443346
41862041,0.000039,0.000000,1370.7108489980
201753428,0.003028,0.000000,1375.3052286823
150359500,0.011956,0.000000,1359.2118472403
118327563,0.001671,0.000000,1358.7473157859
167163906,0.013674,1.000000,1359.8943683496
219176544,0.000380,0.000000,1336.8891493238
47424649,0.000012,0.000000,1360.2747620619
220522527,0.000000,0.000000,1334.6862599050
32089522,0.000175,0.000000,1338.2664139424
29779873,0.001649,0.000000,1346.7578815897
220522527,0.000006,0.000000,1369.0199725611
220513299,0.001144,0.000000,1365.1227658007
177313167,0.013460,0.000000,1345.7070434875
33880418,0.000000,0.000000,1343.7343011611
201248233,0.000015,0.000000,1356.7884160900
150359500,0.788116,1.000000,1346.3214909900
232083054,1.000000,1.000000,1370.9187725880
206592394,0.283329,1.000000,1376.7431858716
147163817,0.000279,0.000000,1343.1757592064
234509975,0.985776,1.000000,1340.7570426932
211438898,0.000000,0.000000,1364.8481132390
77041173,0.000000,0.000000,1357.2076421856
166787846,0.000109,0.000000,1369.5761828184
149103941,0.000001,0.000000,1336.3264953678
55453391,0.000341,0.000000,1372.1117908647
31108599,1.000000,1.000000,1351.8490347112
149248196,0.100069,0.000000,1376.6793871561
141769356,0.000003,0.000000,1345.0323435381
88246378,0.005058,0.000000,1345.5936592417
141769356,0.000000,0.000000,1360.9557465381
234284556,0.005459,0.000000,1339.9662697207
232073646,0.000000,0.000000,1379.3352438918
201897406,0.009395,0.000000,1372.6203091243
211438898,0.001342,0.000000,1379.3385278313
197787320,0.002021,0.000000,1381.0420370383
220513299,0.000340,0.000000,1340.9142227311
79301671,0.000251,0.000000,1342.0476734544
238185204,0.002052,0.000000,1351.4373580891
5796211,0.000058,0.000000,1380.1777442759
177115978,0.020457,0.000000,1344.5816496001
144403212,0.999965,1.000000,1376.3832849957
79403675,0.999997,1.000000,1347.1168899446
234529160,1.000000,1.000000,1361.3416001275
234333175,0.000094,0.000000,1344.6768400964
229807051,0.000336,0.000000,1329.7267644205
176955267,1.000000,1.000000,1377.6287299714
38634790,0.000429,0.000000,1375.4523254456
25372748,0.010301,0.000000,1342.0487007056
229807000,0.900385,1.000000,1326.5322925453
50311775,0.000064,0.000000,1375.2071157680
201252826,0.000006,0.000000,1340.9146919051
50274085,0.000000,0.000000,1344.5838897341
149603524,0.002670,0.000000,1351.7207177205
142052876,0.001542,0.000000,1370.9888507249
47424649,1.000000,1.000000,1380.0381919933
61178249,0.000000,0.000000,1326.5550377899
220432563,0.001141,0.000000,1357.0087049416
142087451,0.000088,0.000000,1350.0348970705
70742090,0.000046,0.000000,1356.2104402179
206544316,0.771982,0.000000,1376.8389124251
231867117,0.003304,0.000000,1372.9070520913
139763851,0.000032,0.000000,1344.4488833207
53842250,1.000000,1.000000,1338.4193982290
206353405,0.009763,0.000000,1360.1264393471
175456846,0.000006,0.000000,1355.9269895743
47424649,0.000142,0.000000,1374.7855928129
101963752,0.000587,0.000000,1363.3621333229
156002545,0.905737,1.000000,1375.6383767322
231058925,0.000145,0.000000,1369.2985427196
49622317,0.000000,0.000000,1362.3458727081
33864387,0.000623,0.000000,1372.6021522771
47465993,0.004453,0.000000,1362.2623644952
50345701,0.076387,0.000000,1342.6156927659
229034814,0.012330,0.000000,1340.0817157103
12509218,1.000000,1.000000,1358.2964690459
31780319,0.000147,0.000000,1371.8944296354
92254720,0.001694,0.000000,1343.3901467598
179440946,1.000000,1.000000,1370.1864082448
231914259,0.828485,0.000000,1375.6069377950
204450571,0.000003,0.000000,1330.4942803960
142148228,0.031033,0.000000,1332.5031784018
167695269,0.000023,0.000000,1329.9841405314
149216532,0.008506,0.000000,1344.1666842668
201898220,0.041151,0.000000,1357.3563264594
206327795,0.999996,1.000000,1339.8972113202
167894019,0.016994,0.000000,1332.5240848586
33880418,1.000000,1.000000,1327.3565654305
220433363,0.061778,0.000000,1377.9882286503
166739932,1.000000,1.000000,1364.2372621362
5640393,0.998952,1.000000,1379.5540498940
71274771,1.000000,1.000000,1346.6605532716
80427866,0.000915,0.000000,1363.4623864274
99566892,1.000000,1.000000,1327.7805883540
139804696,0.000898,0.000000,1340.3588352494
232062375,0.003109,0.000000,1349.4492424128
31798493,0.000000,0.000000,1376.8359919638
31747041,0.024144,0.000000,1357.6250799277
2761472,1.000000,1.000000,1376.0486620436
220457102,0.012618,0.000000,1360.1198297587
228570067,0.000795,0.000000,1363.1845888032
167247077,0.011033,0.000000,1361.3830200933
231277216,0.007684,0.000000,1362.6203186545
53842250,0.000000,0.000000,1334.1096289845
141423634,0.000003,0.000000,1329.4048042608
201235367,0.035987,0.000000,1374.0621585739
38461453,1.000000,1.000000,1345.0356393415
25153167,0.000242,0.000000,1331.3259228102
38820496,0.007388,0.000000,1350.5944260806
234529160,0.999995,1.000000,1368.9762479612
38633462,0.001688,0.000000,1370.7093195530
160113240,0.000000,0.000000,1369.0226811946
38462407,0.011905,0.000000,1374.0594362085
220536421,0.059014,0.000000,1359.7185423461
141975926,0.999870,1.000000,1378.3678983013
214517415,0.000798,0.000000,1351.1550909756
154842794,0.999738,1.000000,1370.1577362579
231830359,0.003244,0.000000,1344.2968401864
231838187,0.000000,0.000000,1342.0467905875
167602025,0.001035,0.000000,1350.3117524136
89257479,1.000000,1.000000,1329.6402219630
201792346,0.999999,1.000000,1374.8190472698
220433364,0.998007,1.000000,1377.1562703539
25200252,1.000000,1.000000,1348.5653740293
147302016,0.001572,0.000000,1329.1326379499
126748132,0.004854,0.000000,1331.6217617277
33949202,0.510855,1.000000,1380.5550902423
234523931,0.000004,0.000000,1336.8929620482
144403212,0.832351,1.000000,1365.2737303504
12393800,0.075293,0.000000,1359.8466027065
66412342,0.834210,1.000000,1372.7253513523
99499658,0.000083,0.000000,1343.1764676981
30186108,0.003005,0.000000,1349.4463891267
141914082,0.017023,0.000000,1333.6391482333
114851071,0.998755,1.000000,1363.8038012449
118327563,0.009737,0.000000,1355.9264190609
197866263,0.004152,0.000000,1377.9447345909
147272181,0.004907,0.000000,1337.9924773519
47465993,0.001331,0.000000,1355.5151750787
5727213,0.000218,0.000000,1377.5554735529
25132999,0.002879,0.000000,1375.6855870176
176955267,1.000000,1.000000,1335.2901855123
231910796,0.000185,0.000000,1365.9642105949
231831315,1.000000,1.000000,1370.6859209103
33837062,0.000018,0.000000,1372.1118069837
231017428,0.998927,1.000000,1361.1166294240
114794572,0.001144,0.000000,1357.4690767472
139996019,0.013270,0.000000,1336.5018758695
118327563,0.137926,0.000000,1369.8558114699
